Month,State,Deaths
2021-02-01,Alabama,97.0
2021-02-01,Alaska,16.0
2021-02-01,Arizona,198.0
2021-02-01,Arkansas,54.0
2021-02-01,California,820.0
2021-02-01,Colorado,130.0
2021-02-01,Connecticut,126.0
2021-02-01,Delaware,43.0
2021-02-01,District of Columbia,34.0
2021-02-01,Florida,562.0
2021-02-01,Georgia,219.0
2021-02-01,Hawaii,27.0
2021-02-01,Idaho,20.0
2021-02-01,Illinois,247.0
2021-02-01,Indiana,187.0
2021-02-01,Iowa,36.0
2021-02-01,Kansas,48.0
2021-02-01,Kentucky,174.0
2021-02-01,Louisiana,181.0
2021-02-01,Maine,43.0
2021-02-01,Maryland,212.0
2021-02-01,Massachusetts,199.0
2021-02-01,Michigan,218.0
2021-02-01,Minnesota,106.0
2021-02-01,Mississippi,76.0
2021-02-01,Missouri,165.0
2021-02-01,Montana,10.0
2021-02-01,Nebraska,19.0
2021-02-01,Nevada,83.0
2021-02-01,New Hampshire,28.0
2021-02-01,New Jersey,255.0
2021-02-01,New Mexico,81.0
2021-02-01,New York,437.0
2021-02-01,North Carolina,300.0
2021-02-01,North Dakota,13.0
2021-02-01,Ohio,407.0
2021-02-01,Oklahoma,52.0
2021-02-01,Oregon,66.0
2021-02-01,Pennsylvania,455.0
2021-02-01,Rhode Island,32.0
2021-02-01,South Carolina,133.0
2021-02-01,South Dakota,16.0
2021-02-01,Tennessee,280.0
2021-02-01,Texas,391.0
2021-02-01,Utah,47.0
2021-02-01,Vermont,12.0
2021-02-01,Virginia,199.0
2021-02-01,Washington,153.0
2021-02-01,West Virginia,111.0
2021-02-01,Wisconsin,125.0
2021-02-01,Wyoming,10.75
2021-03-01,Alabama,141.0
2021-03-01,Alaska,29.0
2021-03-01,Arizona,225.0
2021-03-01,Arkansas,62.0
2021-03-01,California,933.0
2021-03-01,Colorado,180.0
2021-03-01,Connecticut,129.0
2021-03-01,Delaware,48.0
2021-03-01,District of Columbia,35.0
2021-03-01,Florida,666.0
2021-03-01,Georgia,221.0
2021-03-01,Hawaii,23.0
2021-03-01,Idaho,24.0
2021-03-01,Illinois,330.0
2021-03-01,Indiana,253.0
2021-03-01,Iowa,41.0
2021-03-01,Kansas,74.0
2021-03-01,Kentucky,208.0
2021-03-01,Louisiana,217.0
2021-03-01,Maine,62.0
2021-03-01,Maryland,247.0
2021-03-01,Massachusetts,245.0
2021-03-01,Michigan,303.0
2021-03-01,Minnesota,134.0
2021-03-01,Mississippi,71.0
2021-03-01,Missouri,184.0
2021-03-01,Montana,11.0
2021-03-01,Nebraska,20.0
2021-03-01,Nevada,77.0
2021-03-01,New Hampshire,38.0
2021-03-01,New Jersey,287.0
2021-03-01,New Mexico,98.0
2021-03-01,New York,510.0
2021-03-01,North Carolina,374.0
2021-03-01,North Dakota,10.0
2021-03-01,Ohio,501.0
2021-03-01,Oklahoma,88.0
2021-03-01,Oregon,94.0
2021-03-01,Pennsylvania,465.0
2021-03-01,Rhode Island,33.0
2021-03-01,South Carolina,176.0
2021-03-01,South Dakota,13.0
2021-03-01,Tennessee,350.0
2021-03-01,Texas,487.0
2021-03-01,Utah,47.0
2021-03-01,Vermont,27.0
2021-03-01,Virginia,256.0
2021-03-01,Washington,199.0
2021-03-01,West Virginia,146.0
2021-03-01,Wisconsin,135.0
2021-03-01,Wyoming,11.5
2021-04-01,Alabama,132.0
2021-04-01,Alaska,23.0
2021-04-01,Arizona,214.0
2021-04-01,Arkansas,56.0
2021-04-01,California,965.0
2021-04-01,Colorado,163.0
2021-04-01,Connecticut,130.0
2021-04-01,Delaware,48.0
2021-04-01,District of Columbia,28.0
2021-04-01,Florida,749.0
2021-04-01,Georgia,235.0
2021-04-01,Hawaii,11.0
2021-04-01,Idaho,34.0
2021-04-01,Illinois,356.0
2021-04-01,Indiana,259.0
2021-04-01,Iowa,46.0
2021-04-01,Kansas,65.0
2021-04-01,Kentucky,234.0
2021-04-01,Louisiana,219.0
2021-04-01,Maine,51.0
2021-04-01,Maryland,251.0
2021-04-01,Massachusetts,227.0
2021-04-01,Michigan,303.0
2021-04-01,Minnesota,123.0
2021-04-01,Mississippi,87.0
2021-04-01,Missouri,218.0
2021-04-01,Montana,20.0
2021-04-01,Nebraska,21.0
2021-04-01,Nevada,75.0
2021-04-01,New Hampshire,33.0
2021-04-01,New Jersey,255.0
2021-04-01,New Mexico,99.0
2021-04-01,New York,478.0
2021-04-01,North Carolina,352.0
2021-04-01,North Dakota,11.0
2021-04-01,Ohio,505.0
2021-04-01,Oklahoma,74.0
2021-04-01,Oregon,112.0
2021-04-01,Pennsylvania,430.0
2021-04-01,Rhode Island,43.0
2021-04-01,South Carolina,219.0
2021-04-01,South Dakota,10.0
2021-04-01,Tennessee,353.0
2021-04-01,Texas,442.0
2021-04-01,Utah,79.0
2021-04-01,Vermont,18.0
2021-04-01,Virginia,248.0
2021-04-01,Washington,198.0
2021-04-01,West Virginia,161.0
2021-04-01,Wisconsin,174.0
2021-04-01,Wyoming,12.25
2021-05-01,Alabama,133.0
2021-05-01,Alaska,31.0
2021-05-01,Arizona,273.0
2021-05-01,Arkansas,63.0
2021-05-01,California,961.0
2021-05-01,Colorado,181.0
2021-05-01,Connecticut,140.0
2021-05-01,Delaware,48.0
2021-05-01,District of Columbia,45.0
2021-05-01,Florida,672.0
2021-05-01,Georgia,239.0
2021-05-01,Hawaii,25.0
2021-05-01,Idaho,34.0
2021-05-01,Illinois,317.0
2021-05-01,Indiana,248.0
2021-05-01,Iowa,46.0
2021-05-01,Kansas,53.0
2021-05-01,Kentucky,213.0
2021-05-01,Louisiana,203.0
2021-05-01,Maine,52.0
2021-05-01,Maryland,252.0
2021-05-01,Massachusetts,201.0
2021-05-01,Michigan,284.0
2021-05-01,Minnesota,110.0
2021-05-01,Mississippi,66.0
2021-05-01,Missouri,204.0
2021-05-01,Montana,26.0
2021-05-01,Nebraska,16.0
2021-05-01,Nevada,72.0
2021-05-01,New Hampshire,38.0
2021-05-01,New Jersey,243.0
2021-05-01,New Mexico,112.0
2021-05-01,New York,494.0
2021-05-01,North Carolina,356.0
2021-05-01,North Dakota,18.0
2021-05-01,Ohio,471.0
2021-05-01,Oklahoma,73.0
2021-05-01,Oregon,121.0
2021-05-01,Pennsylvania,558.0
2021-05-01,Rhode Island,51.0
2021-05-01,South Carolina,185.0
2021-05-01,South Dakota,10.333333333333334
2021-05-01,Tennessee,319.0
2021-05-01,Texas,452.0
2021-05-01,Utah,56.0
2021-05-01,Vermont,21.0
2021-05-01,Virginia,217.0
2021-05-01,Washington,196.0
2021-05-01,West Virginia,119.0
2021-05-01,Wisconsin,178.0
2021-05-01,Wyoming,13.0
2021-06-01,Alabama,130.0
2021-06-01,Alaska,22.0
2021-06-01,Arizona,276.0
2021-06-01,Arkansas,51.0
2021-06-01,California,964.0
2021-06-01,Colorado,175.0
2021-06-01,Connecticut,132.0
2021-06-01,Delaware,41.0
2021-06-01,District of Columbia,37.0
2021-06-01,Florida,748.0
2021-06-01,Georgia,205.0
2021-06-01,Hawaii,21.0
2021-06-01,Idaho,41.0
2021-06-01,Illinois,326.0
2021-06-01,Indiana,220.0
2021-06-01,Iowa,37.0
2021-06-01,Kansas,53.0
2021-06-01,Kentucky,205.0
2021-06-01,Louisiana,200.0
2021-06-01,Maine,55.0
2021-06-01,Maryland,257.0
2021-06-01,Massachusetts,210.0
2021-06-01,Michigan,262.0
2021-06-01,Minnesota,89.0
2021-06-01,Mississippi,62.0
2021-06-01,Missouri,188.0
2021-06-01,Montana,15.0
2021-06-01,Nebraska,17.0
2021-06-01,Nevada,99.0
2021-06-01,New Hampshire,40.0
2021-06-01,New Jersey,285.0
2021-06-01,New Mexico,108.0
2021-06-01,New York,474.0
2021-06-01,North Carolina,320.0
2021-06-01,North Dakota,14.0
2021-06-01,Ohio,417.0
2021-06-01,Oklahoma,83.0
2021-06-01,Oregon,111.0
2021-06-01,Pennsylvania,468.0
2021-06-01,Rhode Island,26.0
2021-06-01,South Carolina,185.0
2021-06-01,South Dakota,10.666666666666666
2021-06-01,Tennessee,330.0
2021-06-01,Texas,443.0
2021-06-01,Utah,52.0
2021-06-01,Vermont,19.0
2021-06-01,Virginia,207.0
2021-06-01,Washington,192.0
2021-06-01,West Virginia,116.0
2021-06-01,Wisconsin,166.0
2021-06-01,Wyoming,11.0
2021-07-01,Alabama,115.0
2021-07-01,Alaska,23.0
2021-07-01,Arizona,288.0
2021-07-01,Arkansas,48.0
2021-07-01,California,995.0
2021-07-01,Colorado,175.0
2021-07-01,Connecticut,151.0
2021-07-01,Delaware,37.0
2021-07-01,District of Columbia,43.0
2021-07-01,Florida,693.0
2021-07-01,Georgia,185.0
2021-07-01,Hawaii,40.0
2021-07-01,Idaho,34.0
2021-07-01,Illinois,357.0
2021-07-01,Indiana,241.0
2021-07-01,Iowa,51.0
2021-07-01,Kansas,65.0
2021-07-01,Kentucky,200.0
2021-07-01,Louisiana,243.0
2021-07-01,Maine,42.0
2021-07-01,Maryland,260.0
2021-07-01,Massachusetts,218.0
2021-07-01,Michigan,254.0
2021-07-01,Minnesota,121.0
2021-07-01,Mississippi,77.0
2021-07-01,Missouri,180.0
2021-07-01,Montana,21.0
2021-07-01,Nebraska,17.0
2021-07-01,Nevada,108.0
2021-07-01,New Hampshire,41.0
2021-07-01,New Jersey,275.0
2021-07-01,New Mexico,107.0
2021-07-01,New York,502.0
2021-07-01,North Carolina,358.0
2021-07-01,North Dakota,10.0
2021-07-01,Ohio,492.0
2021-07-01,Oklahoma,89.0
2021-07-01,Oregon,109.0
2021-07-01,Pennsylvania,498.0
2021-07-01,Rhode Island,35.0
2021-07-01,South Carolina,190.0
2021-07-01,South Dakota,11.0
2021-07-01,Tennessee,306.0
2021-07-01,Texas,444.0
2021-07-01,Utah,67.0
2021-07-01,Vermont,30.0
2021-07-01,Virginia,208.0
2021-07-01,Washington,212.0
2021-07-01,West Virginia,114.0
2021-07-01,Wisconsin,160.0
2021-07-01,Wyoming,12.0
2021-08-01,Alabama,123.0
2021-08-01,Alaska,29.0
2021-08-01,Arizona,277.0
2021-08-01,Arkansas,59.0
2021-08-01,California,1002.0
2021-08-01,Colorado,182.0
2021-08-01,Connecticut,150.0
2021-08-01,Delaware,37.0
2021-08-01,District of Columbia,39.0
2021-08-01,Florida,691.0
2021-08-01,Georgia,208.0
2021-08-01,Hawaii,19.0
2021-08-01,Idaho,29.0
2021-08-01,Illinois,335.0
2021-08-01,Indiana,248.0
2021-08-01,Iowa,46.0
2021-08-01,Kansas,79.0
2021-08-01,Kentucky,204.0
2021-08-01,Louisiana,213.0
2021-08-01,Maine,50.0
2021-08-01,Maryland,200.0
2021-08-01,Massachusetts,239.0
2021-08-01,Michigan,279.0
2021-08-01,Minnesota,142.0
2021-08-01,Mississippi,58.0
2021-08-01,Missouri,195.0
2021-08-01,Montana,20.0
2021-08-01,Nebraska,35.0
2021-08-01,Nevada,80.0
2021-08-01,New Hampshire,40.0
2021-08-01,New Jersey,263.0
2021-08-01,New Mexico,113.0
2021-08-01,New York,547.0
2021-08-01,North Carolina,331.0
2021-08-01,North Dakota,10.0
2021-08-01,Ohio,457.0
2021-08-01,Oklahoma,96.0
2021-08-01,Oregon,99.0
2021-08-01,Pennsylvania,470.0
2021-08-01,Rhode Island,49.0
2021-08-01,South Carolina,182.0
2021-08-01,South Dakota,10.0
2021-08-01,Tennessee,328.0
2021-08-01,Texas,461.0
2021-08-01,Utah,55.0
2021-08-01,Vermont,23.0
2021-08-01,Virginia,220.0
2021-08-01,Washington,217.0
2021-08-01,West Virginia,146.0
2021-08-01,Wisconsin,148.0
2021-08-01,Wyoming,13.0
2021-09-01,Alabama,126.0
2021-09-01,Alaska,18.0
2021-09-01,Arizona,231.0
2021-09-01,Arkansas,49.0
2021-09-01,California,960.0
2021-09-01,Colorado,170.0
2021-09-01,Connecticut,137.0
2021-09-01,Delaware,29.0
2021-09-01,District of Columbia,48.0
2021-09-01,Florida,654.0
2021-09-01,Georgia,213.0
2021-09-01,Hawaii,18.0
2021-09-01,Idaho,40.0
2021-09-01,Illinois,304.0
2021-09-01,Indiana,272.0
2021-09-01,Iowa,32.0
2021-09-01,Kansas,65.0
2021-09-01,Kentucky,218.0
2021-09-01,Louisiana,233.0
2021-09-01,Maine,59.0
2021-09-01,Maryland,212.0
2021-09-01,Massachusetts,222.0
2021-09-01,Michigan,251.0
2021-09-01,Minnesota,109.0
2021-09-01,Mississippi,64.0
2021-09-01,Missouri,172.0
2021-09-01,Montana,18.0
2021-09-01,Nebraska,17.0
2021-09-01,Nevada,65.0
2021-09-01,New Hampshire,48.0
2021-09-01,New Jersey,259.0
2021-09-01,New Mexico,95.0
2021-09-01,New York,500.0
2021-09-01,North Carolina,319.0
2021-09-01,North Dakota,13.0
2021-09-01,Ohio,440.0
2021-09-01,Oklahoma,85.0
2021-09-01,Oregon,113.0
2021-09-01,Pennsylvania,459.0
2021-09-01,Rhode Island,42.0
2021-09-01,South Carolina,205.0
2021-09-01,South Dakota,10.0
2021-09-01,Tennessee,325.0
2021-09-01,Texas,445.0
2021-09-01,Utah,51.0
2021-09-01,Vermont,27.0
2021-09-01,Virginia,230.0
2021-09-01,Washington,188.0
2021-09-01,West Virginia,115.0
2021-09-01,Wisconsin,143.0
2021-09-01,Wyoming,14.0
2021-10-01,Alabama,118.0
2021-10-01,Alaska,28.0
2021-10-01,Arizona,226.0
2021-10-01,Arkansas,48.0
2021-10-01,California,907.0
2021-10-01,Colorado,154.0
2021-10-01,Connecticut,118.0
2021-10-01,Delaware,48.0
2021-10-01,District of Columbia,28.0
2021-10-01,Florida,663.0
2021-10-01,Georgia,226.0
2021-10-01,Hawaii,33.0
2021-10-01,Idaho,29.0
2021-10-01,Illinois,328.0
2021-10-01,Indiana,226.0
2021-10-01,Iowa,31.0
2021-10-01,Kansas,55.0
2021-10-01,Kentucky,197.0
2021-10-01,Louisiana,188.0
2021-10-01,Maine,67.0
2021-10-01,Maryland,232.0
2021-10-01,Massachusetts,227.0
2021-10-01,Michigan,249.0
2021-10-01,Minnesota,115.0
2021-10-01,Mississippi,64.0
2021-10-01,Missouri,178.0
2021-10-01,Montana,10.0
2021-10-01,Nebraska,19.0
2021-10-01,Nevada,68.0
2021-10-01,New Hampshire,36.0
2021-10-01,New Jersey,284.0
2021-10-01,New Mexico,81.0
2021-10-01,New York,505.0
2021-10-01,North Carolina,325.0
2021-10-01,North Dakota,14.0
2021-10-01,Ohio,444.0
2021-10-01,Oklahoma,93.0
2021-10-01,Oregon,106.0
2021-10-01,Pennsylvania,442.0
2021-10-01,Rhode Island,49.0
2021-10-01,South Carolina,189.0
2021-10-01,South Dakota,10.0
2021-10-01,Tennessee,340.0
2021-10-01,Texas,370.0
2021-10-01,Utah,57.0
2021-10-01,Vermont,23.0
2021-10-01,Virginia,219.0
2021-10-01,Washington,192.0
2021-10-01,West Virginia,114.0
2021-10-01,Wisconsin,148.0
2021-10-01,Wyoming,15.0
2021-11-01,Alabama,96.0
2021-11-01,Alaska,29.0
2021-11-01,Arizona,194.0
2021-11-01,Arkansas,56.0
2021-11-01,California,864.0
2021-11-01,Colorado,142.0
2021-11-01,Connecticut,136.0
2021-11-01,Delaware,47.0
2021-11-01,District of Columbia,40.0
2021-11-01,Florida,616.0
2021-11-01,Georgia,185.0
2021-11-01,Hawaii,21.0
2021-11-01,Idaho,34.0
2021-11-01,Illinois,325.0
2021-11-01,Indiana,259.0
2021-11-01,Iowa,32.0
2021-11-01,Kansas,53.0
2021-11-01,Kentucky,175.0
2021-11-01,Louisiana,188.0
2021-11-01,Maine,62.0
2021-11-01,Maryland,191.0
2021-11-01,Massachusetts,210.0
2021-11-01,Michigan,254.0
2021-11-01,Minnesota,122.0
2021-11-01,Mississippi,46.0
2021-11-01,Missouri,174.0
2021-11-01,Montana,16.0
2021-11-01,Nebraska,12.0
2021-11-01,Nevada,73.0
2021-11-01,New Hampshire,28.0
2021-11-01,New Jersey,219.0
2021-11-01,New Mexico,83.0
2021-11-01,New York,452.0
2021-11-01,North Carolina,313.0
2021-11-01,North Dakota,13.5
2021-11-01,Ohio,425.0
2021-11-01,Oklahoma,90.0
2021-11-01,Oregon,89.0
2021-11-01,Pennsylvania,406.0
2021-11-01,Rhode Island,46.0
2021-11-01,South Carolina,173.0
2021-11-01,South Dakota,12.0
2021-11-01,Tennessee,311.0
2021-11-01,Texas,401.0
2021-11-01,Utah,57.0
2021-11-01,Vermont,25.0
2021-11-01,Virginia,208.0
2021-11-01,Washington,192.0
2021-11-01,West Virginia,121.0
2021-11-01,Wisconsin,148.0
2021-11-01,Wyoming,16.0
2021-12-01,Alabama,127.0
2021-12-01,Alaska,23.0
2021-12-01,Arizona,232.0
2021-12-01,Arkansas,62.0
2021-12-01,California,859.0
2021-12-01,Colorado,142.0
2021-12-01,Connecticut,132.0
2021-12-01,Delaware,52.0
2021-12-01,District of Columbia,44.0
2021-12-01,Florida,628.0
2021-12-01,Georgia,245.0
2021-12-01,Hawaii,19.0
2021-12-01,Idaho,27.0
2021-12-01,Illinois,340.0
2021-12-01,Indiana,228.0
2021-12-01,Iowa,61.0
2021-12-01,Kansas,55.0
2021-12-01,Kentucky,184.0
2021-12-01,Louisiana,197.0
2021-12-01,Maine,60.0
2021-12-01,Maryland,225.0
2021-12-01,Massachusetts,235.0
2021-12-01,Michigan,253.0
2021-12-01,Minnesota,124.0
2021-12-01,Mississippi,61.0
2021-12-01,Missouri,174.0
2021-12-01,Montana,20.0
2021-12-01,Nebraska,15.0
2021-12-01,Nevada,84.0
2021-12-01,New Hampshire,49.0
2021-12-01,New Jersey,236.0
2021-12-01,New Mexico,80.0
2021-12-01,New York,504.0
2021-12-01,North Carolina,354.0
2021-12-01,North Dakota,13.0
2021-12-01,Ohio,421.0
2021-12-01,Oklahoma,91.0
2021-12-01,Oregon,95.0
2021-12-01,Pennsylvania,422.0
2021-12-01,Rhode Island,32.0
2021-12-01,South Carolina,178.0
2021-12-01,South Dakota,10.0
2021-12-01,Tennessee,295.0
2021-12-01,Texas,385.0
2021-12-01,Utah,51.0
2021-12-01,Vermont,18.0
2021-12-01,Virginia,220.0
2021-12-01,Washington,191.0
2021-12-01,West Virginia,102.0
2021-12-01,Wisconsin,147.0
2021-12-01,Wyoming,10.0
2022-01-01,Alabama,99.0
2022-01-01,Alaska,13.0
2022-01-01,Arizona,216.0
2022-01-01,Arkansas,55.0
2022-01-01,California,957.0
2022-01-01,Colorado,178.0
2022-01-01,Connecticut,116.0
2022-01-01,Delaware,53.0
2022-01-01,District of Columbia,38.0
2022-01-01,Florida,618.0
2022-01-01,Georgia,232.0
2022-01-01,Hawaii,24.0
2022-01-01,Idaho,48.0
2022-01-01,Illinois,373.0
2022-01-01,Indiana,235.0
2022-01-01,Iowa,47.0
2022-01-01,Kansas,65.0
2022-01-01,Kentucky,185.0
2022-01-01,Louisiana,225.0
2022-01-01,Maine,45.0
2022-01-01,Maryland,246.0
2022-01-01,Massachusetts,205.0
2022-01-01,Michigan,282.0
2022-01-01,Minnesota,134.0
2022-01-01,Mississippi,72.0
2022-01-01,Missouri,197.0
2022-01-01,Montana,21.0
2022-01-01,Nebraska,13.0
2022-01-01,Nevada,84.0
2022-01-01,New Hampshire,47.0
2022-01-01,New Jersey,310.0
2022-01-01,New Mexico,91.0
2022-01-01,New York,524.0
2022-01-01,North Carolina,341.0
2022-01-01,North Dakota,11.0
2022-01-01,Ohio,432.0
2022-01-01,Oklahoma,103.0
2022-01-01,Oregon,101.0
2022-01-01,Pennsylvania,439.0
2022-01-01,Rhode Island,38.0
2022-01-01,South Carolina,206.0
2022-01-01,South Dakota,10.0
2022-01-01,Tennessee,279.0
2022-01-01,Texas,419.0
2022-01-01,Utah,70.0
2022-01-01,Vermont,24.0
2022-01-01,Virginia,203.0
2022-01-01,Washington,215.0
2022-01-01,West Virginia,117.0
2022-01-01,Wisconsin,200.0
2022-01-01,Wyoming,10.0
2022-02-01,Alabama,136.0
2022-02-01,Alaska,23.0
2022-02-01,Arizona,183.0
2022-02-01,Arkansas,57.0
2022-02-01,California,908.0
2022-02-01,Colorado,153.0
2022-02-01,Connecticut,115.0
2022-02-01,Delaware,38.0
2022-02-01,District of Columbia,37.0
2022-02-01,Florida,613.0
2022-02-01,Georgia,221.0
2022-02-01,Hawaii,26.0
2022-02-01,Idaho,26.0
2022-02-01,Illinois,315.0
2022-02-01,Indiana,269.0
2022-02-01,Iowa,48.0
2022-02-01,Kansas,57.0
2022-02-01,Kentucky,178.0
2022-02-01,Louisiana,193.0
2022-02-01,Maine,57.0
2022-02-01,Maryland,218.0
2022-02-01,Massachusetts,220.0
2022-02-01,Michigan,240.0
2022-02-01,Minnesota,97.0
2022-02-01,Mississippi,58.0
2022-02-01,Missouri,166.0
2022-02-01,Montana,17.0
2022-02-01,Nebraska,25.0
2022-02-01,Nevada,64.0
2022-02-01,New Hampshire,38.0
2022-02-01,New Jersey,243.0
2022-02-01,New Mexico,104.0
2022-02-01,New York,452.0
2022-02-01,North Carolina,333.0
2022-02-01,North Dakota,10.0
2022-02-01,Ohio,397.0
2022-02-01,Oklahoma,103.0
2022-02-01,Oregon,109.0
2022-02-01,Pennsylvania,389.0
2022-02-01,Rhode Island,34.0
2022-02-01,South Carolina,193.0
2022-02-01,South Dakota,10.5
2022-02-01,Tennessee,315.0
2022-02-01,Texas,475.0
2022-02-01,Utah,47.0
2022-02-01,Vermont,14.0
2022-02-01,Virginia,216.0
2022-02-01,Washington,195.0
2022-02-01,West Virginia,121.0
2022-02-01,Wisconsin,150.0
2022-02-01,Wyoming,10.0
2022-03-01,Alabama,126.0
2022-03-01,Alaska,29.0
2022-03-01,Arizona,229.0
2022-03-01,Arkansas,71.0
2022-03-01,California,896.0
2022-03-01,Colorado,142.0
2022-03-01,Connecticut,133.0
2022-03-01,Delaware,48.0
2022-03-01,District of Columbia,30.0
2022-03-01,Florida,724.0
2022-03-01,Georgia,222.0
2022-03-01,Hawaii,20.0
2022-03-01,Idaho,33.0
2022-03-01,Illinois,330.0
2022-03-01,Indiana,247.0
2022-03-01,Iowa,49.0
2022-03-01,Kansas,75.0
2022-03-01,Kentucky,192.0
2022-03-01,Louisiana,218.0
2022-03-01,Maine,74.0
2022-03-01,Maryland,236.0
2022-03-01,Massachusetts,224.0
2022-03-01,Michigan,264.0
2022-03-01,Minnesota,121.0
2022-03-01,Mississippi,74.0
2022-03-01,Missouri,177.0
2022-03-01,Montana,28.0
2022-03-01,Nebraska,21.0
2022-03-01,Nevada,67.0
2022-03-01,New Hampshire,45.0
2022-03-01,New Jersey,258.0
2022-03-01,New Mexico,96.0
2022-03-01,New York,535.0
2022-03-01,North Carolina,387.0
2022-03-01,North Dakota,17.0
2022-03-01,Ohio,461.0
2022-03-01,Oklahoma,106.0
2022-03-01,Oregon,107.0
2022-03-01,Pennsylvania,486.0
2022-03-01,Rhode Island,44.0
2022-03-01,South Carolina,182.0
2022-03-01,South Dakota,11.0
2022-03-01,Tennessee,361.0
2022-03-01,Texas,468.0
2022-03-01,Utah,59.0
2022-03-01,Vermont,20.0
2022-03-01,Virginia,222.0
2022-03-01,Washington,198.0
2022-03-01,West Virginia,100.0
2022-03-01,Wisconsin,152.0
2022-03-01,Wyoming,12.0
2022-04-01,Alabama,122.0
2022-04-01,Alaska,19.0
2022-04-01,Arizona,202.0
2022-04-01,Arkansas,48.0
2022-04-01,California,920.0
2022-04-01,Colorado,145.0
2022-04-01,Connecticut,126.0
2022-04-01,Delaware,44.0
2022-04-01,District of Columbia,36.0
2022-04-01,Florida,636.0
2022-04-01,Georgia,252.0
2022-04-01,Hawaii,27.0
2022-04-01,Idaho,29.0
2022-04-01,Illinois,307.0
2022-04-01,Indiana,202.0
2022-04-01,Iowa,41.0
2022-04-01,Kansas,64.0
2022-04-01,Kentucky,184.0
2022-04-01,Louisiana,209.0
2022-04-01,Maine,59.0
2022-04-01,Maryland,208.0
2022-04-01,Massachusetts,219.0
2022-04-01,Michigan,253.0
2022-04-01,Minnesota,100.0
2022-04-01,Mississippi,58.0
2022-04-01,Missouri,189.0
2022-04-01,Montana,18.0
2022-04-01,Nebraska,15.0
2022-04-01,Nevada,82.0
2022-04-01,New Hampshire,42.0
2022-04-01,New Jersey,250.0
2022-04-01,New Mexico,93.0
2022-04-01,New York,504.0
2022-04-01,North Carolina,386.0
2022-04-01,North Dakota,11.0
2022-04-01,Ohio,400.0
2022-04-01,Oklahoma,82.0
2022-04-01,Oregon,106.0
2022-04-01,Pennsylvania,416.0
2022-04-01,Rhode Island,31.0
2022-04-01,South Carolina,178.0
2022-04-01,South Dakota,11.0
2022-04-01,Tennessee,312.0
2022-04-01,Texas,438.0
2022-04-01,Utah,40.0
2022-04-01,Vermont,22.0
2022-04-01,Virginia,180.0
2022-04-01,Washington,190.0
2022-04-01,West Virginia,104.0
2022-04-01,Wisconsin,165.0
2022-04-01,Wyoming,11.0
2022-05-01,Alabama,143.0
2022-05-01,Alaska,20.0
2022-05-01,Arizona,212.0
2022-05-01,Arkansas,61.0
2022-05-01,California,922.0
2022-05-01,Colorado,172.0
2022-05-01,Connecticut,128.0
2022-05-01,Delaware,64.0
2022-05-01,District of Columbia,39.0
2022-05-01,Florida,660.0
2022-05-01,Georgia,217.0
2022-05-01,Hawaii,19.0
2022-05-01,Idaho,23.0
2022-05-01,Illinois,322.0
2022-05-01,Indiana,201.0
2022-05-01,Iowa,41.0
2022-05-01,Kansas,58.0
2022-05-01,Kentucky,191.0
2022-05-01,Louisiana,212.0
2022-05-01,Maine,47.0
2022-05-01,Maryland,193.0
2022-05-01,Massachusetts,214.0
2022-05-01,Michigan,237.0
2022-05-01,Minnesota,124.0
2022-05-01,Mississippi,83.0
2022-05-01,Missouri,188.0
2022-05-01,Montana,25.0
2022-05-01,Nebraska,27.0
2022-05-01,Nevada,77.0
2022-05-01,New Hampshire,34.0
2022-05-01,New Jersey,253.0
2022-05-01,New Mexico,92.0
2022-05-01,New York,536.0
2022-05-01,North Carolina,362.0
2022-05-01,North Dakota,12.0
2022-05-01,Ohio,400.0
2022-05-01,Oklahoma,93.0
2022-05-01,Oregon,138.0
2022-05-01,Pennsylvania,413.0
2022-05-01,Rhode Island,49.0
2022-05-01,South Carolina,176.0
2022-05-01,South Dakota,12.4
2022-05-01,Tennessee,289.0
2022-05-01,Texas,464.0
2022-05-01,Utah,52.0
2022-05-01,Vermont,22.0
2022-05-01,Virginia,229.0
2022-05-01,Washington,216.0
2022-05-01,West Virginia,113.0
2022-05-01,Wisconsin,162.0
2022-05-01,Wyoming,10.0
2022-06-01,Alabama,117.0
2022-06-01,Alaska,30.0
2022-06-01,Arizona,253.0
2022-06-01,Arkansas,45.0
2022-06-01,California,931.0
2022-06-01,Colorado,125.0
2022-06-01,Connecticut,112.0
2022-06-01,Delaware,52.0
2022-06-01,District of Columbia,42.0
2022-06-01,Florida,647.0
2022-06-01,Georgia,245.0
2022-06-01,Hawaii,19.0
2022-06-01,Idaho,36.0
2022-06-01,Illinois,289.0
2022-06-01,Indiana,208.0
2022-06-01,Iowa,37.0
2022-06-01,Kansas,62.0
2022-06-01,Kentucky,206.0
2022-06-01,Louisiana,211.0
2022-06-01,Maine,66.0
2022-06-01,Maryland,213.0
2022-06-01,Massachusetts,235.0
2022-06-01,Michigan,247.0
2022-06-01,Minnesota,123.0
2022-06-01,Mississippi,59.0
2022-06-01,Missouri,193.0
2022-06-01,Montana,11.0
2022-06-01,Nebraska,31.0
2022-06-01,Nevada,88.0
2022-06-01,New Hampshire,47.0
2022-06-01,New Jersey,243.0
2022-06-01,New Mexico,90.0
2022-06-01,New York,550.0
2022-06-01,North Carolina,383.0
2022-06-01,North Dakota,18.0
2022-06-01,Ohio,417.0
